,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,dist_ij_cluster,dist_ij_not_cluster,prop_diff
266,cluster5,266,5838,12323,0.9,0.232323232323232,8.91196426777778,-11.0080397077778,0.667676767676768
267,cluster5,267,5854,7333,0.1,0.868686868686869,-14.1896598088889,26.7811368533333,-0.768686868686869
268,cluster5,268,5883,7333,0.175,0.909090909090909,-11.6741201855555,38.4460177477778,-0.734090909090909
269,cluster5,269,5923,6028,0.825,0.121212121212121,8.72185991777778,-22.4276948211111,0.703787878787879
270,cluster5,270,5923,6090,0.825,0.151515151515152,8.65037732888889,-15.9075545977778,0.673484848484848
271,cluster5,271,5923,6717,0.85,0.181818181818182,10.2781852844444,-20.8376458555556,0.668181818181818
272,cluster5,272,5923,7090,0.775,0.111111111111111,8.66246163777778,-32.1954507411111,0.663888888888889
273,cluster5,273,5923,7178,0.825,0.161616161616162,12.4547110544444,-15.94326001,0.663383838383838
274,cluster5,274,5923,7180,0.725,0.0606060606060606,7.34963917444445,-28.0525634366667,0.664393939393939
275,cluster5,275,5923,8104,0.725,0.0606060606060606,5.24994751333333,-34.9280398166667,0.664393939393939
276,cluster5,276,5923,9067,0.875,0.202020202020202,11.1683824677778,-12.7525224944444,0.672979797979798
277,cluster5,277,5923,10220,0.85,0.181818181818182,10.2194502433333,-18.7864105844444,0.668181818181818
278,cluster5,278,5923,10644,0.75,0.0808080808080808,6.81592527,-22.8418836855556,0.669191919191919
279,cluster5,279,5923,11155,0.775,0.101010101010101,8.87934973111111,-39.6947220844444,0.673989898989899
280,cluster5,280,5923,11939,0.825,0.161616161616162,10.5550057588889,-17.4507443111111,0.663383838383838
281,cluster5,281,5924,7885,0.1,0.767676767676768,-23.0432921622222,5.71127276999999,-0.667676767676768
282,cluster5,282,5928,7520,0.125,0.838383838383838,-10.3601040177778,36.4651838288889,-0.713383838383838
283,cluster5,283,5992,6483,0.8,0.101010101010101,15.2591869877778,-51.4662680966667,0.698989898989899
284,cluster5,284,5992,7891,0.85,0.161616161616162,20.22437328,-28.9112242144444,0.688383838383838
285,cluster5,285,5992,8921,0.85,0.151515151515152,13.8664040644444,-33.8491535944444,0.698484848484848
286,cluster5,286,5992,9969,0.85,0.171717171717172,14.2422324122222,-26.8009110955556,0.678282828282828
287,cluster5,287,5992,10125,0.8,0.131313131313131,12.8987798655555,-36.87069067,0.668686868686869
288,cluster5,288,5992,10950,0.85,0.141414141414141,14.0619091433333,-39.9073638277778,0.708585858585859
289,cluster5,289,5992,11261,0.775,0.101010101010101,10.5123353722222,-56.9777217577778,0.673989898989899
290,cluster5,290,5992,11793,0.8,0.0909090909090909,11.3341377192857,-46.3916543002381,0.709090909090909
291,cluster5,291,6006,7333,0.075,0.747474747474748,-17.32674826,14.6920025911111,-0.672474747474748
292,cluster5,292,6021,7333,0.1,0.797979797979798,-18.0957947333333,22.3619244211111,-0.697979797979798
293,cluster5,293,6021,7885,0.2,0.868686868686869,-20.21403906,36.7794768122222,-0.668686868686869
294,cluster5,294,6028,7333,0.025,0.727272727272727,-18.0659830766667,15.5595803177778,-0.702272727272727
295,cluster5,295,6056,9038,0.1,0.797979797979798,-9.41617912111111,14.9590638533333,-0.697979797979798
296,cluster5,296,6075,7333,0.075,0.797979797979798,-14.6134805177778,24.5127636044445,-0.722979797979798
297,cluster5,297,6075,11265,0.1,0.787878787878788,-5.95304304,11.2560334077778,-0.687878787878788
298,cluster5,298,6202,7520,0.1,0.767676767676768,-11.6968282177778,21.0884093044444,-0.667676767676768
299,cluster5,299,6204,7333,0.2,0.909090909090909,-11.93607596,39.1009116533334,-0.709090909090909
300,cluster5,300,6219,7520,0.075,0.737373737373737,-12.0657465222222,16.5256110844445,-0.662373737373737
301,cluster5,301,6244,7885,0.2,0.888888888888889,-14.8476651344444,63.5914657455556,-0.688888888888889
302,cluster5,302,6248,7333,0.025,0.696969696969697,-18.1170819711111,8.78324938444445,-0.671969696969697
303,cluster5,303,6285,7333,0.075,0.757575757575758,-16.8189743544444,12.1543009588889,-0.682575757575758
304,cluster5,304,6286,7333,0.15,0.848484848484849,-11.5988780211111,26.9692948888889,-0.698484848484848
305,cluster5,305,6394,9288,0.2,0.878787878787879,-26.7398652933333,60.4225533144444,-0.678787878787879
306,cluster5,306,6401,7333,0.075,0.787878787878788,-14.2239724033333,14.3890737944444,-0.712878787878788
307,cluster5,307,6408,11113,0.125,0.787878787878788,-5.69836745,11.2629863177778,-0.662878787878788
308,cluster5,308,6408,11983,0.125,0.797979797979798,-7.59045823222222,14.0899603966667,-0.672979797979798
309,cluster5,309,6419,7333,0.175,0.838383838383838,-14.0245564433333,20.9177250188889,-0.663383838383838
310,cluster5,310,6424,7520,0.125,0.797979797979798,-9.51812263555554,22.5041453833333,-0.672979797979798
311,cluster5,311,6427,7333,0.15,0.898989898989899,-10.9659818833333,40.0810890544444,-0.748989898989899
312,cluster5,312,6429,11983,0.025,0.696969696969697,-10.84872314,9.59956808,-0.671969696969697
313,cluster5,313,6452,12269,0.925,0.242424242424242,13.7174381922222,-24.6299771744444,0.682575757575758
314,cluster5,314,6477,7333,0.15,0.828282828282828,-13.0936648388889,33.9503623588889,-0.678282828282828
315,cluster5,315,6483,7520,0.1,0.828282828282828,-15.2036404455555,34.6800379311111,-0.728282828282828
316,cluster5,316,6483,11720,0.15,0.818181818181818,-10.8716746766666,28.9953953911111,-0.668181818181818
317,cluster5,317,6496,9681,0.125,0.787878787878788,-4.32480795888889,8.15116834333333,-0.662878787878788
318,cluster5,318,6498,7520,0.125,0.838383838383838,-12.15104847,26.1309046333333,-0.713383838383838
319,cluster5,319,6506,7520,0.075,0.737373737373737,-12.2150146211111,12.3728164566667,-0.662373737373737
320,cluster5,320,6531,7333,0.15,0.878787878787879,-11.7761006288889,26.0661290377778,-0.728787878787879
321,cluster5,321,6540,7333,0.075,0.757575757575758,-15.3481601311111,14.15173372,-0.682575757575758
322,cluster5,322,6557,7520,0.05,0.717171717171717,-16.6633502711111,16.0674357233333,-0.667171717171717
323,cluster5,323,6559,6711,0.875,0.202020202020202,7.91063538888888,-15.1110234297619,0.672979797979798
324,cluster5,324,6559,7137,0.875,0.181818181818182,8.94368928777777,-19.39723334,0.693181818181818
325,cluster5,325,6559,7459,0.9,0.212121212121212,9.19137756444444,-20.0895974566667,0.687878787878788
326,cluster5,326,6559,7882,0.95,0.242424242424242,13.1226124833333,-12.4695719888889,0.707575757575758
327,cluster5,327,6559,9469,0.9,0.171717171717172,8.85248010444444,-26.4846892288889,0.728282828282828
328,cluster5,328,6559,10153,0.85,0.171717171717172,8.53511873777777,-16.2719331655556,0.678282828282828
329,cluster5,329,6559,10270,0.975,0.313131313131313,12.8368820077778,-8.26127486111111,0.661868686868687
330,cluster5,330,6559,10581,0.875,0.212121212121212,12.0054477755556,-14.2391478633333,0.662878787878788
331,cluster5,331,6559,10954,0.9,0.212121212121212,10.9774315666667,-15.4702062688889,0.687878787878788
332,cluster5,332,6559,11242,0.9,0.161616161616162,9.88131881444444,-20.5376383577778,0.738383838383838
333,cluster5,333,6611,12099,0.8,0.121212121212121,12.3612460188889,-23.14682224,0.678787878787879
334,cluster5,334,6688,7520,0.2,0.878787878787879,-5.41781806555557,41.5823083622222,-0.678787878787879
335,cluster5,335,6711,7333,0.125,0.787878787878788,-13.9403780933333,19.3192487264286,-0.662878787878788
336,cluster5,336,6717,7333,0.05,0.767676767676768,-19.6223084433333,13.9695313522222,-0.717676767676768
337,cluster5,337,6732,7333,0.1,0.828282828282828,-11.2878549190476,23.3522792071429,-0.728282828282828
338,cluster5,338,6760,7333,0.125,0.787878787878788,-14.8575862304762,13.7357721942857,-0.662878787878788
339,cluster5,339,6762,7333,0.05,0.727272727272727,-18.2262669433333,9.85137566888889,-0.677272727272727
340,cluster5,340,6778,7333,0.1,0.787878787878788,-13.6498922922222,22.3948521277778,-0.687878787878788
341,cluster5,341,6798,7885,0.15,0.828282828282828,-26.94307482,17.8831646444444,-0.678282828282828
342,cluster5,342,6803,7333,0.025,0.707070707070707,-18.2867769855555,12.1435942333333,-0.682070707070707
343,cluster5,343,6818,12508,0.125,0.787878787878788,-16.8622626811111,28.6238890888889,-0.662878787878788
344,cluster5,344,6843,7333,0.05,0.787878787878788,-20.3372077666667,22.2894674955556,-0.737878787878788
345,cluster5,345,6856,7333,0.125,0.787878787878788,-16.2971326055555,18.6411607566667,-0.662878787878788
346,cluster5,346,6861,7333,0.125,0.787878787878788,-15.4445580733333,21.6680049988889,-0.662878787878788
347,cluster5,347,6862,7520,0.15,0.818181818181818,-16.1880962111111,41.27432534,-0.668181818181818
348,cluster5,348,6903,7333,0.075,0.777777777777778,-14.9940019166667,17.5997541222222,-0.702777777777778
349,cluster5,349,6921,7520,0.2,0.878787878787879,-7.21642305027778,39.8541113911111,-0.678787878787879
350,cluster5,350,6923,7520,0.05,0.747474747474748,-15.5070478911111,21.2034408455555,-0.697474747474747
351,cluster5,351,6932,7333,0.05,0.757575757575758,-18.0635665355555,10.6443135722222,-0.707575757575758
352,cluster5,352,6950,9826,0.05,0.737373737373737,-12.1490045755556,10.7417654677777,-0.687373737373737
353,cluster5,353,6959,7333,0.125,0.828282828282828,-13.38330931,21.3239135522222,-0.703282828282828
354,cluster5,354,6977,7520,0.075,0.868686868686869,-9.28517940666668,32.1159533,-0.793686868686869
355,cluster5,355,6983,10074,0.05,0.727272727272727,-11.0919459766667,9.87485359666664,-0.677272727272727
356,cluster5,356,6984,7333,0.05,0.757575757575758,-18.5660668977778,11.7536872822222,-0.707575757575758
357,cluster5,357,6985,7333,0.175,0.848484848484849,-13.22625599,26.7677647788889,-0.673484848484849
358,cluster5,358,6990,7333,0.1,0.818181818181818,-17.5645393890476,21.0106278157143,-0.718181818181818
359,cluster5,359,7041,7333,0.075,0.757575757575758,-13.7324515811111,23.5113066788889,-0.682575757575758
360,cluster5,360,7066,12508,0.125,0.818181818181818,-14.2784360244445,26.2026124377778,-0.693181818181818
361,cluster5,361,7102,7333,0.2,0.868686868686869,-11.7182040166667,24.7621891066667,-0.668686868686869
362,cluster5,362,7104,7885,0.125,0.787878787878788,-24.70867356,13.2701651177778,-0.662878787878788
363,cluster5,363,7115,7520,0.125,0.797979797979798,-9.03025194000001,22.5251063833334,-0.672979797979798
364,cluster5,364,7119,7333,0.2,0.868686868686869,-10.7923670277778,35.3043939733333,-0.668686868686869
365,cluster5,365,7128,7333,0.15,0.878787878787879,-11.1607913755555,32.31734252,-0.728787878787879
366,cluster5,366,7137,7333,0.125,0.838383838383838,-14.9734319922222,23.6054586366667,-0.713383838383838
367,cluster5,367,7177,7333,0.125,0.787878787878788,-15.1841300155555,16.1500380055556,-0.662878787878788
368,cluster5,368,7178,7333,0,0.727272727272727,-21.7988342133333,9.07514550666667,-0.727272727272727
369,cluster5,369,7181,7333,0.15,0.838383838383838,-12.6970692722222,23.5349293122222,-0.688383838383838
370,cluster5,370,7214,11242,0.95,0.262626262626263,6.69576916333334,-8.00265871777778,0.687373737373737
371,cluster5,371,7240,7520,0.225,0.919191919191919,-5.86435341222223,39.5428643877778,-0.694191919191919
372,cluster5,372,7273,7333,0.025,0.696969696969697,-19.9085598,8.02108328333334,-0.671969696969697
373,cluster5,373,7285,7333,0.125,0.787878787878788,-15.1411825744444,17.3848482044444,-0.662878787878788
374,cluster5,374,7333,7342,0.825,0.0909090909090909,13.5752209788889,-48.0015765166667,0.734090909090909
375,cluster5,375,7333,7345,0.95,0.282828282828283,20.3307600733333,-7.98321864555556,0.667171717171717
376,cluster5,376,7333,7353,0.925,0.222222222222222,15.3061628188889,-16.8196335355556,0.702777777777778
377,cluster5,377,7333,7393,0.975,0.313131313131313,20.45955606,-8.34409600444446,0.661868686868687
378,cluster5,378,7333,7442,0.8,0.111111111111111,9.3792108811111,-37.2146448266667,0.688888888888889
379,cluster5,379,7333,7459,0.875,0.202020202020202,15.2211202688889,-24.2978227533333,0.672979797979798
380,cluster5,380,7333,7497,0.9,0.232323232323232,15.90562876,-15.6101313077778,0.667676767676768
381,cluster5,381,7333,7509,0.925,0.262626262626263,16.6237121711111,-11.5807238788889,0.662373737373737
382,cluster5,382,7333,7545,0.825,0.141414141414141,11.8576038255555,-27.9307825188889,0.683585858585859
383,cluster5,383,7333,7549,0.8,0.131313131313131,11.9073992555555,-33.3423033955556,0.668686868686869
384,cluster5,384,7333,7561,1,0.333333333333333,22.1281022611111,-3.24559191222223,0.666666666666667
385,cluster5,385,7333,7575,0.85,0.151515151515152,12.9424396122222,-26.99446128,0.698484848484848
386,cluster5,386,7333,7664,0.8,0.0909090909090909,12.12027209,-61.1911684722222,0.709090909090909
387,cluster5,387,7333,7757,0.825,0.141414141414141,11.2745334755555,-34.4180536666667,0.683585858585859
388,cluster5,388,7333,7769,0.875,0.212121212121212,15.51179096,-18.2597407755556,0.662878787878788
389,cluster5,389,7333,7810,1,0.313131313131313,19.1128835788889,-9.71751401555555,0.686868686868687
390,cluster5,390,7333,7852,0.825,0.0909090909090909,12.2831364444444,-38.9823589588889,0.734090909090909
391,cluster5,391,7333,7882,0.95,0.191919191919192,19.1523551877778,-16.6777972855556,0.758080808080808
392,cluster5,392,7333,7916,0.925,0.232323232323232,14.1969403666667,-16.8597404711111,0.692676767676768
393,cluster5,393,7333,7979,0.95,0.282828282828283,17.9493923122222,-6.04593534444445,0.667171717171717
394,cluster5,394,7333,8004,0.875,0.141414141414141,13.8246862183333,-26.8472720157143,0.733585858585859
395,cluster5,395,7333,8031,0.9,0.232323232323232,17.3475087655555,-11.37358101,0.667676767676768
396,cluster5,396,7333,8035,0.975,0.292929292929293,15.7714733988889,-12.2530236077778,0.682070707070707
397,cluster5,397,7333,8104,0.85,0.141414141414141,14.5940706722222,-28.0599253133333,0.708585858585859
398,cluster5,398,7333,8130,0.95,0.232323232323232,21.1968323844444,-11.8858874477778,0.717676767676768
399,cluster5,399,7333,8190,0.9,0.232323232323232,16.4663026877778,-12.8560300922222,0.667676767676768
400,cluster5,400,7333,8289,0.825,0.161616161616162,14.5067268288889,-29.0080001244445,0.663383838383838
401,cluster5,401,7333,8310,0.925,0.222222222222222,15.0028481988889,-21.9130257622222,0.702777777777778
402,cluster5,402,7333,8358,0.975,0.303030303030303,17.5654175120833,-8.61339956625,0.671969696969697
403,cluster5,403,7333,8370,0.975,0.313131313131313,21.3635606411111,-5.08811212111112,0.661868686868687
404,cluster5,404,7333,8375,0.95,0.212121212121212,16.1457118411111,-16.2072673388889,0.737878787878788
405,cluster5,405,7333,8400,0.775,0.111111111111111,10.5119102688889,-29.46391112,0.663888888888889
406,cluster5,406,7333,8460,0.975,0.282828282828283,22.8056996644444,-10.5948668444444,0.692171717171717
407,cluster5,407,7333,8506,0.9,0.191919191919192,14.4887155844444,-17.9839919688889,0.708080808080808
408,cluster5,408,7333,8579,0.9,0.181818181818182,15.2931863955555,-19.9263527033333,0.718181818181818
409,cluster5,409,7333,8751,0.9,0.212121212121212,16.1808162366667,-12.7119174244445,0.687878787878788
410,cluster5,410,7333,8756,0.975,0.222222222222222,20.9904971711111,-10.8973720133333,0.752777777777778
411,cluster5,411,7333,8821,0.95,0.252525252525253,21.4545239366667,-10.7257314411111,0.697474747474747
412,cluster5,412,7333,8826,0.9,0.232323232323232,15.4991898433333,-21.7808679555556,0.667676767676768
413,cluster5,413,7333,8918,0.85,0.131313131313131,10.06757599,-27.4383708666667,0.718686868686869
414,cluster5,414,7333,8940,0.9,0.232323232323232,17.1832429555555,-13.9012125211111,0.667676767676768
415,cluster5,415,7333,8992,0.975,0.292929292929293,18.2186682877778,-6.44631246777778,0.682070707070707
416,cluster5,416,7333,8996,0.95,0.272727272727273,17.9559845677778,-13.1032171033333,0.677272727272727
417,cluster5,417,7333,9014,0.925,0.262626262626263,18.3066625988889,-9.72609798222222,0.662373737373737
418,cluster5,418,7333,9042,0.95,0.282828282828283,18.00833716,-12.3458260488889,0.667171717171717
419,cluster5,419,7333,9046,0.85,0.181818181818182,14.7937363655555,-17.6434086688889,0.668181818181818
420,cluster5,420,7333,9051,0.975,0.272727272727273,17.0625801666667,-12.9047456411111,0.702272727272727
421,cluster5,421,7333,9096,0.85,0.181818181818182,14.0088181466667,-19.3986646544445,0.668181818181818
422,cluster5,422,7333,9334,0.85,0.181818181818182,11.9720847944444,-23.0907203277778,0.668181818181818
423,cluster5,423,7333,9422,0.975,0.292929292929293,16.5708664288889,-7.17681300333334,0.682070707070707
424,cluster5,424,7333,9454,0.95,0.272727272727273,15.1671402622222,-12.9581274255556,0.677272727272727
425,cluster5,425,7333,9469,0.9,0.202020202020202,14.8822228088889,-30.6929145255556,0.697979797979798
426,cluster5,426,7333,9476,0.825,0.151515151515152,14.2446207604762,-25.5517823257143,0.673484848484848
427,cluster5,427,7333,9503,0.85,0.171717171717172,13.9758940344444,-26.1787755122222,0.678282828282828
428,cluster5,428,7333,9574,0.75,0.0707070707070707,10.93922992,-55.1738030711111,0.679292929292929
429,cluster5,429,7333,9699,0.925,0.191919191919192,16.7937395488889,-14.44757624,0.733080808080808
430,cluster5,430,7333,9854,0.925,0.191919191919192,16.0739721611111,-23.0107350644444,0.733080808080808
431,cluster5,431,7333,9916,0.975,0.232323232323232,19.5961727466667,-10.7215983733333,0.742676767676768
432,cluster5,432,7333,9928,0.875,0.212121212121212,13.8829336855555,-22.6886221144444,0.662878787878788
433,cluster5,433,7333,9929,0.875,0.202020202020202,13.15888319,-21.5801310688889,0.672979797979798
434,cluster5,434,7333,9949,0.75,0.0606060606060606,9.54548894777777,-39.3405331444444,0.689393939393939
435,cluster5,435,7333,9956,0.875,0.121212121212121,12.0573290311111,-30.6685273422222,0.753787878787879
436,cluster5,436,7333,9961,0.9,0.151515151515152,15.1371721411111,-24.7269005211111,0.748484848484849
437,cluster5,437,7333,9976,0.825,0.141414141414141,10.9268082747619,-32.9064641157143,0.683585858585859
438,cluster5,438,7333,10042,0.875,0.212121212121212,12.7764593944444,-18.1917276477778,0.662878787878788
439,cluster5,439,7333,10058,1,0.272727272727273,17.30751885,-12.3135266122222,0.727272727272727
440,cluster5,440,7333,10067,0.9,0.191919191919192,15.6431850844444,-17.7727161133333,0.708080808080808
441,cluster5,441,7333,10115,0.825,0.161616161616162,13.9008845344444,-27.1009007466667,0.663383838383838
442,cluster5,442,7333,10150,0.975,0.262626262626263,20.2476315011111,-7.89504643111112,0.712373737373737
443,cluster5,443,7333,10153,0.925,0.181818181818182,14.5648614422222,-20.4801584622222,0.743181818181818
444,cluster5,444,7333,10179,0.9,0.191919191919192,13.5841905522222,-18.0776709222222,0.708080808080808
445,cluster5,445,7333,10180,0.9,0.222222222222222,16.4585703855555,-16.3430750711111,0.677777777777778
446,cluster5,446,7333,10213,0.95,0.272727272727273,18.8593638188889,-10.7577444633333,0.677272727272727
447,cluster5,447,7333,10220,0.95,0.202020202020202,19.5635734022222,-11.9182960811111,0.747979797979798
448,cluster5,448,7333,10232,0.975,0.303030303030303,17.6420646433333,-9.22070455777778,0.671969696969697
449,cluster5,449,7333,10233,0.875,0.191919191919192,13.9206803233333,-23.9104304755556,0.683080808080808
450,cluster5,450,7333,10245,0.95,0.161616161616162,15.7928552777778,-18.5763220911111,0.788383838383838
451,cluster5,451,7333,10302,0.925,0.262626262626263,16.3527594777778,-14.1043945533333,0.662373737373737
452,cluster5,452,7333,10336,0.925,0.212121212121212,15.8700997111111,-19.0370684155556,0.712878787878788
453,cluster5,453,7333,10360,0.9,0.232323232323232,15.8828376311111,-14.5550380333333,0.667676767676768
454,cluster5,454,7333,10379,0.9,0.222222222222222,17.1940356983333,-15.1215129007143,0.677777777777778
455,cluster5,455,7333,10382,0.85,0.171717171717172,15.03274235,-23.7327158388889,0.678282828282828
456,cluster5,456,7333,10403,0.9,0.202020202020202,13.8325490222222,-16.9988673144444,0.697979797979798
457,cluster5,457,7333,10429,0.975,0.262626262626263,19.8017761155555,-14.2636666411111,0.712373737373737
458,cluster5,458,7333,10444,0.875,0.171717171717172,15.5891330944444,-15.5605437966667,0.703282828282828
459,cluster5,459,7333,10455,0.95,0.242424242424242,14.4705273833333,-18.0603207444445,0.707575757575758
460,cluster5,460,7333,10497,0.95,0.262626262626263,16.5374111422222,-10.6196643733333,0.687373737373737
461,cluster5,461,7333,10509,0.925,0.181818181818182,14.7757857497619,-19.698228085,0.743181818181818
462,cluster5,462,7333,10524,0.85,0.151515151515152,12.8465157222222,-26.7562650288889,0.698484848484848
463,cluster5,463,7333,10554,0.825,0.161616161616162,11.2211651377778,-26.82507497,0.663383838383838
464,cluster5,464,7333,10581,0.925,0.212121212121212,18.03519048,-18.44737316,0.712878787878788
465,cluster5,465,7333,10712,0.825,0.151515151515152,14.2327166488889,-21.1270271588889,0.673484848484848
466,cluster5,466,7333,10720,1,0.313131313131313,18.6215338088889,-5.96503361555556,0.686868686868687
467,cluster5,467,7333,10752,0.9,0.232323232323232,13.1151101288889,-25.3831801733333,0.667676767676768
468,cluster5,468,7333,10754,0.95,0.222222222222222,17.9450103988889,-14.5823956633333,0.727777777777778
469,cluster5,469,7333,10792,0.925,0.232323232323232,13.6848231166667,-15.3819637577778,0.692676767676768
470,cluster5,470,7333,10803,0.8,0.111111111111111,11.77392294,-27.2851882088889,0.688888888888889
471,cluster5,471,7333,10852,0.85,0.171717171717172,12.7401266377778,-21.0707421033333,0.678282828282828
472,cluster5,472,7333,10872,0.95,0.232323232323232,19.7563245233333,-12.0536353644445,0.717676767676768
473,cluster5,473,7333,10945,0.875,0.202020202020202,16.4424086255555,-16.7811656855556,0.672979797979798
474,cluster5,474,7333,10954,0.9,0.191919191919192,17.0071742711111,-19.6784315655556,0.708080808080808
475,cluster5,475,7333,10988,0.85,0.171717171717172,12.9635661522222,-20.0295886088889,0.678282828282828
476,cluster5,476,7333,11135,0.8,0.131313131313131,12.1326306133333,-36.8080511588889,0.668686868686869
477,cluster5,477,7333,11155,0.875,0.181818181818182,18.22347289,-32.8266075811111,0.693181818181818
478,cluster5,478,7333,11182,0.85,0.171717171717172,13.1264979977778,-24.5920317688889,0.678282828282828
479,cluster5,479,7333,11203,0.875,0.191919191919192,15.8191507855555,-19.5848681355556,0.683080808080808
480,cluster5,480,7333,11236,0.925,0.262626262626263,16.9187553588889,-13.5047364566667,0.662373737373737
481,cluster5,481,7333,11242,0.925,0.141414141414141,15.9110615188889,-24.7458636544444,0.783585858585859
482,cluster5,482,7333,11269,0.875,0.131313131313131,13.9607701922222,-27.2450647288889,0.743686868686869
483,cluster5,483,7333,11275,0.975,0.262626262626263,19.7867209544444,-9.29891821111112,0.712373737373737
484,cluster5,484,7333,11288,0.775,0.111111111111111,7.40472666888888,-37.7787207422222,0.663888888888889
485,cluster5,485,7333,11306,0.95,0.282828282828283,17.4687385411111,-9.82932045222223,0.667171717171717
486,cluster5,486,7333,11310,0.9,0.191919191919192,15.3679263788889,-19.2692275411111,0.708080808080808
487,cluster5,487,7333,11315,0.85,0.141414141414141,13.64512425,-24.9454954577778,0.708585858585859
488,cluster5,488,7333,11336,0.85,0.181818181818182,15.56553072,-23.8895800788889,0.668181818181818
489,cluster5,489,7333,11365,0.925,0.181818181818182,15.4132349222222,-21.9078709744444,0.743181818181818
490,cluster5,490,7333,11548,0.85,0.141414141414141,14.0513650855555,-27.9286910866667,0.708585858585859
491,cluster5,491,7333,11575,0.85,0.151515151515152,11.5078048322222,-25.0568823711111,0.698484848484848
492,cluster5,492,7333,11700,0.9,0.151515151515152,15.3561366177778,-18.4855351688889,0.748484848484849
493,cluster5,493,7333,11748,0.925,0.242424242424242,17.0919481733333,-12.5329964711111,0.682575757575758
494,cluster5,494,7333,11801,0.825,0.151515151515152,13.5667034044444,-24.7284941688889,0.673484848484848
495,cluster5,495,7333,11855,0.825,0.101010101010101,12.1393208044444,-33.4152670988889,0.723989898989899
496,cluster5,496,7333,11879,0.875,0.212121212121212,15.6572191088889,-16.1995553177778,0.662878787878788
497,cluster5,497,7333,11897,0.875,0.191919191919192,15.9864226966667,-17.4960231011111,0.683080808080808
498,cluster5,498,7333,11902,0.825,0.151515151515152,12.3315389166667,-26.3949716633333,0.673484848484848
499,cluster5,499,7333,11907,0.9,0.161616161616162,18.7057558922222,-18.86907145,0.738383838383838
500,cluster5,500,7333,11926,0.925,0.232323232323232,18.9341878055555,-12.3505431266667,0.692676767676768
501,cluster5,501,7333,11932,0.925,0.262626262626263,17.9594483433333,-15.4354843766667,0.662373737373737
502,cluster5,502,7333,11959,0.85,0.161616161616162,14.3327838544444,-26.4155249344444,0.688383838383838
503,cluster5,503,7333,12033,0.875,0.161616161616162,16.220981652619,-24.2264542242857,0.713383838383838
504,cluster5,504,7333,12034,0.875,0.202020202020202,17.6416033811111,-17.7515534666667,0.672979797979798
505,cluster5,505,7333,12039,0.9,0.222222222222222,13.6558243288889,-13.4771510922222,0.677777777777778
506,cluster5,506,7333,12082,0.95,0.272727272727273,19.4942919455555,-10.1313744611111,0.677272727272727
507,cluster5,507,7333,12099,0.95,0.252525252525253,19.9148963388889,-15.2088203511111,0.697474747474747
508,cluster5,508,7333,12183,0.875,0.212121212121212,18.3051376022222,-18.4133845366667,0.662878787878788
509,cluster5,509,7333,12309,0.925,0.232323232323232,17.3068440888889,-11.5105350844444,0.692676767676768
510,cluster5,510,7333,12317,0.925,0.262626262626263,13.7117253666667,-14.1727016544445,0.662373737373737
511,cluster5,511,7333,12323,0.95,0.272727272727273,18.8793490111111,-13.3313402933333,0.677272727272727
512,cluster5,512,7333,12344,0.85,0.141414141414141,10.5197277877778,-25.2745571455556,0.708585858585859
513,cluster5,513,7333,12351,0.825,0.141414141414141,12.2519949358333,-23.418610795,0.683585858585859
514,cluster5,514,7333,12382,0.9,0.232323232323232,14.9561071411111,-19.2489056866667,0.667676767676768
515,cluster5,515,7333,12404,0.925,0.222222222222222,12.7160745388889,-22.2342182588889,0.702777777777778
516,cluster5,516,7333,12441,0.825,0.151515151515152,10.3840349744444,-29.1425882544445,0.673484848484848
517,cluster5,517,7333,12481,0.85,0.141414141414141,11.8154069588889,-24.4945969511111,0.708585858585859
518,cluster5,518,7333,12496,0.85,0.121212121212121,12.0065122033333,-29.8161653788889,0.728787878787879
519,cluster5,519,7333,12503,0.925,0.232323232323232,15.3862695977778,-13.6819255111111,0.692676767676768
520,cluster5,520,7333,12505,0.95,0.232323232323232,17.9918202566667,-12.0423864777778,0.717676767676768
521,cluster5,521,7333,12513,0.85,0.151515151515152,11.5973900266667,-26.9140238711111,0.698484848484848
522,cluster5,522,7333,12565,0.95,0.252525252525253,19.49009658,-13.9953729188889,0.697474747474747
523,cluster5,523,7333,12593,0.95,0.282828282828283,16.9093928766667,-11.5992553877778,0.667171717171717
524,cluster5,524,7333,12625,0.825,0.151515151515152,15.43729528,-22.3905481611111,0.673484848484848
525,cluster5,525,7344,11494,0.925,0.252525252525253,8.71657116333336,-15.8872968111111,0.672474747474747
526,cluster5,526,7382,7885,0.075,0.737373737373737,-26.6438032177778,3.27936575666666,-0.662373737373737
527,cluster5,527,7451,7885,0.15,0.848484848484849,-24.1094747233333,20.2227052088889,-0.698484848484848
528,cluster5,528,7498,12508,0.05,0.727272727272727,-19.5567700633334,17.5121673844444,-0.677272727272727
529,cluster5,529,7510,12508,0.175,0.858585858585859,-12.7183793877778,37.4730312822222,-0.683585858585859
530,cluster5,530,7520,7593,0.85,0.141414141414141,8.90934461000001,-26.7311227211111,0.708585858585859
531,cluster5,531,7520,7751,0.875,0.161616161616162,11.4144863722222,-31.0295168377778,0.713383838383838
532,cluster5,532,7520,7863,0.925,0.262626262626263,10.9509779066667,-18.8800325322222,0.662373737373737
533,cluster5,533,7520,7878,0.95,0.282828282828283,13.8076430766667,-16.3675440033333,0.667171717171717
