,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,sum_dist_cluster,sum_dist_not_cluster,avg_dist_cluster,avg_dist_not_cluster,med_dist_cluster,med_dist_not_cluster,prop_diff
744,cluster4,744,4681,9236,0.85,0.142857142857143,9.24635577444445,-25.95752311,0.459627309444445,-0.239029805555556,0.462317788722223,-0.218130446302521,0.707142857142857
745,cluster4,745,4681,9547,0.9,0.168067226890756,8.32987228777778,-56.9720458311111,0.415662317777778,-0.297374434444445,0.416493614388889,-0.478756687656396,0.731932773109244
746,cluster4,746,4681,9750,0.8,0.126050420168067,7.24764554666667,-28.5845543588889,0.264314218333333,-0.196730051111111,0.362382277333333,-0.240206339150327,0.673949579831933
747,cluster4,747,4681,9873,0.8,0.117647058823529,8.74446937444445,-38.6143591566667,0.442939541111111,-0.209164615555555,0.437223468722222,-0.324490413081232,0.682352941176471
748,cluster4,748,4681,9890,0.9,0.159663865546218,8.92658301666667,-45.0035515933333,0.233525755,-0.234823221111111,0.446329150833333,-0.378181105826331,0.740336134453782
749,cluster4,749,4681,10128,0.75,0.0672268907563025,6.80471136111111,-30.1806472233333,0.198205622222222,-0.268990547777777,0.340235568055556,-0.253618884229692,0.682773109243697
750,cluster4,750,4681,10176,0.7,0.0336134453781513,6.86136489222223,-37.4335501166667,0.329491871111111,-0.309665702222222,0.343068244611111,-0.314567648039216,0.666386554621849
751,cluster4,751,4681,10208,1,0.260504201680672,10.3619715566667,-33.4373293688889,0.286803630555556,-0.225364355555555,0.518098577833333,-0.2809859610831,0.739495798319328
752,cluster4,752,4681,10314,0.85,0.184873949579832,8.36099681333334,-17.4038228322222,0.506075384444445,-0.137661345555556,0.418049840666667,-0.146250612035481,0.665126050420168
753,cluster4,753,4681,10457,0.8,0.126050420168067,7.48315260111111,-27.9696794366667,0.297664245000001,-0.207066081111111,0.374157630055556,-0.235039322997199,0.673949579831933
754,cluster4,754,4681,10550,0.75,0.0504201680672269,7.02809029444445,-43.0512087966667,0.232004792777778,-0.345572593333333,0.351404514722222,-0.361774863837535,0.699579831932773
755,cluster4,755,4681,11080,0.85,0.184873949579832,9.09467225222223,-16.8904342422222,0.395330584444445,-0.154331531111111,0.454733612611111,-0.141936422203548,0.665126050420168
756,cluster4,756,4681,11655,0.8,0.117647058823529,7.97916641,-24.1146142933333,0.288225329444445,-0.185652822222222,0.3989583205,-0.202643817591036,0.682352941176471
757,cluster4,757,4681,11808,0.85,0.134453781512605,9.15984487111112,-32.7846165633333,0.521081930555556,-0.21434925,0.457992243555556,-0.275500979523809,0.715546218487395
758,cluster4,758,4681,11945,0.85,0.176470588235294,9.35712019222223,-16.25585575,0.401979912777778,-0.141918086666666,0.467856009611111,-0.136603829831933,0.673529411764706
759,cluster4,759,4681,11974,1,0.302521008403361,10.8356172611111,-13.93331826,0.468003571666667,-0.109175313333333,0.541780863055556,-0.117086708067227,0.697478991596639
760,cluster4,760,4681,12040,0.75,0.0588235294117647,6.53113001539683,-29.6756090494444,0.302864939801587,-0.275704884047619,0.326556500769841,-0.249374865961718,0.691176470588235
761,cluster4,761,4681,12067,0.75,0.0840336134453782,6.94006043111112,-33.90274196,0.253811563333333,-0.298786477777777,0.347003021555556,-0.284896991260504,0.665966386554622
762,cluster4,762,4681,12295,0.75,0.0756302521008403,8.41378946333334,-34.0862486944444,0.224853813888889,-0.286509343333333,0.420689473166667,-0.286439064659197,0.67436974789916
763,cluster4,763,4681,12355,0.9,0.226890756302521,9.74864626555556,-22.3008917633333,0.486169358333334,-0.179006812222223,0.487432313277778,-0.187402451792717,0.673109243697479
764,cluster4,764,4681,12400,0.85,0.134453781512605,8.28545315444445,-23.4465077677778,0.446931422777778,-0.181703224444445,0.414272657722222,-0.197029477040149,0.715546218487395
765,cluster4,765,4681,12423,0.8,0.126050420168067,6.84663845111112,-30.6357013777778,0.282861198888889,-0.252955253333334,0.342331922555556,-0.257442868720822,0.673949579831933
766,cluster4,766,4681,12459,0.7,0.0336134453781513,4.88814694888889,-54.1453650655555,0.284442119444444,-0.436972406666666,0.244407347444445,-0.455003067777778,0.666386554621849
767,cluster4,767,4681,12516,0.75,0.0840336134453782,6.86583834111112,-27.7822061722222,0.297874290555556,-0.225824931111111,0.343291917055556,-0.233463917413632,0.665966386554622
768,cluster4,768,4681,12634,0.85,0.168067226890756,8.57329489555556,-21.10572968,0.405596221666667,-0.182376621111111,0.428664744777778,-0.177359072941176,0.681932773109244
769,cluster4,769,4689,7743,0.15,0.815126050420168,-8.18698929444446,51.7797616466666,-0.508825589999999,0.386852968888889,-0.409349464722223,0.43512404745098,-0.665126050420168
770,cluster4,770,4712,11591,0.85,0.168067226890756,4.59082143999997,-120.437853927778,0.17946747444444,-0.91499583777778,0.229541071999998,-1.01208280611578,0.681932773109244
771,cluster4,771,4726,6266,0.8,0.109243697478992,1.08997328111116,-109.475336781111,0.21899160388889,-0.899168570000003,0.0544986640555579,-0.919960813286648,0.690756302521008
772,cluster4,772,4735,12121,0.05,0.747899159663866,-6.98979609333334,24.9596273377778,-0.261403280555556,0.200545223333333,-0.349489804666667,0.209744767544351,-0.697899159663866
773,cluster4,773,4753,10860,0.05,0.73109243697479,-8.39723858333333,22.1569304677778,-0.349258617222222,0.225121215555556,-0.419861929166667,0.186192693006536,-0.68109243697479
774,cluster4,774,4759,7033,0,0.680672268907563,-7.01606636666668,14.19134201,-0.288090502222225,0.182836348888889,-0.350803318333334,0.11925497487395,-0.680672268907563
775,cluster4,775,4759,10307,0.05,0.73109243697479,-6.76985777222222,21.6565712144445,-0.360060242777777,0.173373621111111,-0.338492888611111,0.181987993398693,-0.68109243697479
776,cluster4,776,4759,10860,0.1,0.80672268907563,-7.62670568111112,33.5969805677778,-0.328540469444444,0.309769757777778,-0.381335284055556,0.282327567796452,-0.70672268907563
777,cluster4,777,4759,12121,0.05,0.714285714285714,-9.41654073444445,27.5639117944444,-0.487875925555556,0.261984444444445,-0.470827036722223,0.231629510877684,-0.664285714285714
778,cluster4,778,4772,8842,1,0.319327731092437,4.25913765666665,-13.4380955844444,0.127012556111111,-0.1108666,0.212956882833333,-0.112925172978525,0.680672268907563
779,cluster4,779,4793,11057,0.2,0.890756302521008,-3.35276694444444,27.5142078633333,-0.0603817255555556,0.166372861111111,-0.167638347222222,0.231211830784314,-0.690756302521008
780,cluster4,780,4808,5486,0.8,0.092436974789916,3.68738636,-75.2881813355556,0.294362872777777,-0.582803791111111,0.184369318,-0.632673792735761,0.707563025210084
781,cluster4,781,4808,6097,0.9,0.184873949579832,4.95324106444445,-44.1076924444444,0.274636566666666,-0.349437055555552,0.247662053222223,-0.370652877684407,0.715126050420168
782,cluster4,782,4808,6225,0.8,0.134453781512605,5.08671104555555,-53.4697329611111,0.298613806666666,-0.346945678888889,0.254335552277777,-0.449325487068161,0.665546218487395
783,cluster4,783,4808,7053,0.9,0.201680672268908,5.35622611666667,-30.4102508588889,0.181824673333332,-0.234090230000003,0.267811305833334,-0.255548326545285,0.698319327731092
784,cluster4,784,4808,8049,0.9,0.210084033613445,6.14299548333334,-35.1268240622222,0.302229941666667,-0.281183972222222,0.307149774166667,-0.295183395480859,0.689915966386555
785,cluster4,785,4808,9826,0.9,0.184873949579832,6.66003814444445,-48.7832282111111,0.298113882222223,-0.380800425555556,0.333001907222222,-0.409943094211018,0.715126050420168
786,cluster4,786,4829,5458,0.05,0.764705882352941,-4.31089381309524,22.0074540334921,-0.156898191626984,0.19002709547619,-0.215544690654762,0.18493658851674,-0.714705882352941
787,cluster4,787,4838,5458,0.1,0.798319327731092,-3.57118260555556,36.0901819188889,-0.172015190555556,0.195632531111111,-0.178559130277778,0.303278839654528,-0.698319327731093
788,cluster4,788,4839,7743,0,0.672268907563025,-9.36094500000001,21.7663970544444,-0.470774820000003,0.238005932222222,-0.46804725,0.18291089961718,-0.672268907563025
789,cluster4,789,4858,5458,0.1,0.798319327731092,-3.86614301238095,18.5895367763492,-0.159827573333334,0.189150711825397,-0.193307150619048,0.156214594759237,-0.698319327731093
790,cluster4,790,4858,11057,0.2,0.865546218487395,-3.23275225460317,15.5807345285714,-0.0682347326190472,0.11800358015873,-0.161637612730159,0.130930542256903,-0.665546218487395
791,cluster4,791,4861,10860,0.05,0.764705882352941,-7.22265733222222,20.7791359922222,-0.348654670555556,0.209467812222222,-0.361132866611111,0.174614588169935,-0.714705882352941
792,cluster4,792,4870,7743,0.1,0.764705882352941,-10.6273705822222,36.76264631,-0.567007348333332,0.310795362222222,-0.531368529111111,0.30892980092437,-0.664705882352941
793,cluster4,793,4870,10860,0.1,0.80672268907563,-5.58048302666667,52.2791139366667,-0.195467322222222,0.435051846666667,-0.279024151333333,0.439320285182073,-0.70672268907563
794,cluster4,794,4886,9729,0.95,0.285714285714286,6.19702382777778,-49.2330202355556,0.332435226111111,-0.242556078888889,0.309851191388889,-0.413722859122316,0.664285714285714
795,cluster4,795,4887,5458,0.2,0.882352941176471,-1.68219326777778,33.2773707255555,-0.0830369900000005,0.298636501111111,-0.084109663388889,0.279641770802988,-0.682352941176471
796,cluster4,796,4909,5458,0.15,0.831932773109244,-3.41338661666667,21.4254380588889,-0.149353743333333,0.215339648888888,-0.170669330833333,0.180045697973856,-0.681932773109244
797,cluster4,797,4944,5874,0.15,0.823529411764706,-5.38215361888888,46.7815394533334,-0.241468176111114,0.39764141111111,-0.269107680944444,0.393122180280113,-0.673529411764706
798,cluster4,798,4977,10727,0.15,0.815126050420168,-7.37282180666666,23.1782397555556,-0.267160209444445,0.204252911111111,-0.368641090333333,0.194775123996265,-0.665126050420168
799,cluster4,799,4977,11932,0.1,0.773109243697479,-3.46844272888888,10.5818927455556,-0.120823611666667,0.101997464444445,-0.173422136444444,0.0889234684500467,-0.673109243697479
800,cluster4,800,4984,10593,0.1,0.764705882352941,-3.47483859555556,8.38221322111111,-0.121352851111111,0.0733606111111109,-0.173741929777778,0.0704387665639589,-0.664705882352941
801,cluster4,801,5000,10727,0.15,0.815126050420168,-7.72973294055555,34.345169693254,-0.324495277579365,0.277697286349207,-0.386486647027777,0.288614871371882,-0.665126050420168
802,cluster4,802,5083,5458,0.1,0.789915966386555,-3.84489366555556,22.8392848633333,-0.192432101666667,0.239669403333333,-0.192244683277778,0.191926763557423,-0.689915966386555
803,cluster4,803,5108,5458,0.05,0.714285714285714,-6.05077427444444,16.9201128611111,-0.362575080555556,0.112394076666667,-0.302538713722222,0.142185822362278,-0.664285714285714
804,cluster4,804,5112,11932,0.15,0.848739495798319,-2.93495232666666,22.1800132533333,-0.141564302777778,0.15602042,-0.146747616333333,0.186386665994398,-0.698739495798319
805,cluster4,805,5128,10860,0.05,0.80672268907563,-7.14103700222222,29.1329642188889,-0.280434596666667,0.265711662222223,-0.357051850111111,0.244814825368814,-0.75672268907563
806,cluster4,806,5138,9624,0.15,0.815126050420168,-5.96329797444446,37.6294552211111,-0.300427632777778,0.30208097444444,-0.298164898722223,0.316213909421102,-0.665126050420168
807,cluster4,807,5140,12121,0.05,0.756302521008403,-8.01992216444445,18.7112675366667,-0.385704961111113,0.17744141,-0.400996108222223,0.15723754232493,-0.706302521008403
808,cluster4,808,5141,5458,0.05,0.73109243697479,-5.43971951111111,18.7588507577778,-0.282630336111111,0.188826626666667,-0.271985975555556,0.157637401325864,-0.68109243697479
809,cluster4,809,5152,6159,0.95,0.252100840336134,8.6374852488889,-38.7968727055556,0.303931469444448,-0.401727183333336,0.431874262444445,-0.32602414038282,0.697899159663866
810,cluster4,810,5152,6326,0.85,0.184873949579832,5.19298621444446,-42.75136019,0.222502827777781,-0.396399391111116,0.259649310722223,-0.359255127647059,0.665126050420168
811,cluster4,811,5152,7850,0.95,0.26890756302521,10.7035652944445,-29.1146786122222,0.451386531666668,-0.264175879999997,0.535178264722223,-0.24466116480859,0.68109243697479
812,cluster4,812,5152,9812,0.95,0.285714285714286,9.59054504777777,-24.3388685055556,0.420599974999999,-0.210701635555555,0.479527252388889,-0.204528306769375,0.664285714285714
813,cluster4,813,5152,9918,0.9,0.210084033613445,10.7824562611111,-34.0483807233334,0.499501256111111,-0.294929942222223,0.539122813055556,-0.286120846414566,0.689915966386555
814,cluster4,814,5152,10189,0.95,0.285714285714286,9.19178438777778,-39.3733094411111,0.413567836111109,-0.33776002888889,0.459589219388889,-0.330868146563959,0.664285714285714
815,cluster4,815,5152,12607,0.95,0.277310924369748,10.18714356,-22.5509276077778,0.480805426666669,-0.25200616,0.509357178,-0.189503593342671,0.672689075630252
816,cluster4,816,5173,8340,0.15,0.815126050420168,-10.2523300055556,66.0749217922223,-0.429070930555552,0.51328032333333,-0.512616500277778,0.55525144363212,-0.665126050420168
817,cluster4,817,5218,10307,0.15,0.823529411764706,-3.78658413777778,20.3833230077778,-0.165309636111111,0.157845951111111,-0.189329206888889,0.171288428636788,-0.673529411764706
818,cluster4,818,5220,5544,0.9,0.235294117647059,11.24903673,-78.8615435388889,0.596516564444445,-0.51732954888889,0.5624518365,-0.662702046545285,0.664705882352941
819,cluster4,819,5220,5819,0.85,0.184873949579832,6.89065355333332,-92.2624402355557,0.372863731111115,-0.61518210666666,0.344532677666666,-0.775314623828199,0.665126050420168
820,cluster4,820,5220,6855,0.85,0.176470588235294,4.54888457777778,-98.5488558055556,0.265259316111115,-0.71363730222222,0.227444228888889,-0.828141645424837,0.673529411764706
821,cluster4,821,5220,8252,0.9,0.226890756302521,8.87857577777779,-70.9716880644445,0.446414388888885,-0.53996446777778,0.443928788888889,-0.596400740037349,0.673109243697479
822,cluster4,822,5220,11030,0.9,0.226890756302521,9.76562828,-63.4683777466667,0.540013785555555,-0.43027790444444,0.488281414,-0.533347712156863,0.673109243697479
823,cluster4,823,5223,12121,0.05,0.722689075630252,-7.22711099666667,34.7228417888889,-0.377875077777778,0.25216417,-0.361355549833334,0.291788586461251,-0.672689075630252
824,cluster4,824,5226,10860,0.1,0.764705882352941,-7.53134347,25.7943628677778,-0.339637665000001,0.277123813333333,-0.3765671735,0.216759351830065,-0.664705882352941
825,cluster4,825,5250,5406,0.9,0.226890756302521,4.70543881333333,-15.0235462922222,0.137179705555556,-0.156352023333333,0.235271940666667,-0.126248288169935,0.673109243697479
826,cluster4,826,5250,9236,0.85,0.184873949579832,5.0001487,-19.5433060633333,0.135324641111112,-0.205579653333333,0.250007435,-0.164229462717087,0.665126050420168
827,cluster4,827,5250,11808,0.85,0.184873949579832,4.91363779666667,-26.3703995166667,0.142545999444445,-0.14508707,0.245681889833333,-0.221599995938375,0.665126050420168
828,cluster4,828,5279,12121,0.15,0.815126050420168,-4.97696917000001,30.2262543677778,-0.205354822777782,0.292061425555556,-0.2488484585,0.254002137544351,-0.665126050420168
829,cluster4,829,5291,11276,0.9,0.235294117647059,4.34566797888891,-31.6470270733333,0.241256611666667,-0.18361098111111,0.217283398944445,-0.265941403977591,0.664705882352941
830,cluster4,830,5311,6189,0.25,0.915966386554622,-5.51709747444445,21.8149863411111,-0.189806295,0.170518771111111,-0.275854873722222,0.183319212950514,-0.665966386554622
831,cluster4,831,5311,7732,0,0.73109243697479,-4.45747564111111,10.9230542055556,-0.114875750555556,0.0762532955555551,-0.222873782055556,0.0917903714752567,-0.73109243697479
832,cluster4,832,5311,10464,0.25,0.915966386554622,-3.22489026333333,19.05383296,-0.123956600555556,0.130796926666667,-0.161244513166667,0.160116243361345,-0.665966386554622
833,cluster4,833,5328,5458,0.1,0.823529411764706,-4.49259862444444,22.6127456566667,-0.23662561,0.179084995555556,-0.224629931222222,0.190023072745098,-0.723529411764706
834,cluster4,834,5329,10860,0.05,0.722689075630252,-8.12553257,16.9072701688889,-0.397854473888889,0.209209951111111,-0.4062766285,0.142077900578898,-0.672689075630252
835,cluster4,835,5370,5458,0.2,0.882352941176471,-2.22444149333333,42.3561604488889,-0.120347409444445,0.37588508,-0.111222074666667,0.355934121419234,-0.682352941176471
836,cluster4,836,5400,5874,0.15,0.815126050420168,-5.61529283666666,34.0961315522222,-0.310778686666669,0.245413586666667,-0.280764641833333,0.28652211388422,-0.665126050420168
837,cluster4,837,5406,5458,0.05,0.756302521008403,-5.34632664333333,16.5561311422222,-0.266166771111111,0.17832875,-0.267316332166667,0.139127152455649,-0.706302521008403
838,cluster4,838,5409,7356,0.85,0.126050420168067,1.94173364555556,-20.7393952788889,0.107785203333333,-0.165541987777778,0.0970866822777778,-0.174280632595705,0.723949579831933
839,cluster4,839,5409,8102,0.8,0.117647058823529,2.29482856888889,-20.5118145222222,0.0928972955555558,-0.150453994444444,0.114741428444445,-0.172368189262372,0.682352941176471
840,cluster4,840,5423,12121,0.15,0.815126050420168,-5.8177612488889,50.5873944922222,-0.238933793333333,0.408489824444445,-0.290888062444445,0.425104155396825,-0.665126050420168
841,cluster4,841,5429,6189,0.1,0.764705882352941,-5.89358601777778,5.96038407222222,-0.137594472777778,0.06122358,-0.294679300888889,0.0500872611111111,-0.664705882352941
842,cluster4,842,5458,5636,0.8,0.100840336134454,1.67857562555556,-35.9452408633333,0.0743975472222225,-0.337972882222222,0.0839287812777779,-0.302060847591036,0.699159663865546
843,cluster4,843,5458,5688,0.95,0.243697478991597,5.25494563333333,-17.6742771244444,0.271659130555556,-0.171331653333333,0.262747281666667,-0.148523337180205,0.706302521008403
844,cluster4,844,5458,5835,0.9,0.235294117647059,3.67598477111111,-17.6363766344444,0.180499477222222,-0.176683041111111,0.183799238555556,-0.1482048456676,0.664705882352941
845,cluster4,845,5458,5923,0.95,0.243697478991597,5.23088480888889,-25.0557311311111,0.278857187777778,-0.173548292222222,0.261544240444444,-0.210552362446312,0.706302521008403
846,cluster4,846,5458,5933,0.9,0.201680672268908,3.81148652,-20.1706033855556,0.200182769444444,-0.178140736666666,0.190574326,-0.169500868786181,0.698319327731092
847,cluster4,847,5458,6090,0.85,0.151260504201681,2.92472712444444,-30.0067507155556,0.113513308333333,-0.286029064444445,0.146236356222222,-0.252157569038282,0.698739495798319
848,cluster4,848,5458,6171,0.95,0.260504201680672,5.28480956888889,-15.1649176666667,0.258193976666667,-0.149822374444444,0.264240478444445,-0.127436282913165,0.689495798319328
849,cluster4,849,5458,6206,0.9,0.210084033613445,4.59080455888889,-13.8894730222222,0.268686855555555,-0.160616916666667,0.229540227944444,-0.116718260690943,0.689915966386555
850,cluster4,850,5458,6288,0.9,0.201680672268908,3.64194408,-21.7822749977778,0.198236778333333,-0.252826552222223,0.182097204,-0.183044327712418,0.698319327731092
851,cluster4,851,5458,6289,0.95,0.210084033613445,4.51863677222222,-15.4399450688889,0.184496677222222,-0.14870871,0.225931838611111,-0.129747437553688,0.739915966386555
852,cluster4,852,5458,6314,0.95,0.19327731092437,4.73741994666667,-23.5681042388889,0.234048505,-0.216407514444445,0.236870997333333,-0.198051296125117,0.75672268907563
853,cluster4,853,5458,6401,0.8,0.117647058823529,2.05113946888889,-38.2533248444444,0.140997463888889,-0.341306822222222,0.102556973444444,-0.321456511297852,0.682352941176471
854,cluster4,854,5458,6514,0.95,0.26890756302521,3.98824201333333,-18.3615354766667,0.188858417777778,-0.213689327777778,0.199412100666667,-0.15429861745098,0.68109243697479
855,cluster4,855,5458,6545,0.85,0.184873949579832,2.18339228333333,-22.5018422433333,0.0589436572222223,-0.219196071111112,0.109169614166667,-0.189091111288515,0.665126050420168
856,cluster4,856,5458,6573,0.95,0.285714285714286,4.8632898,-23.7435768588889,0.246526957777778,-0.165204974444445,0.24316449,-0.199525855957049,0.664285714285714
857,cluster4,857,5458,6665,0.95,0.243697478991597,4.49295353777778,-18.0974501011111,0.222306449444444,-0.186503723333333,0.224647676888889,-0.152079412614379,0.706302521008403
858,cluster4,858,5458,6710,0.9,0.235294117647059,4.73908967777778,-23.2608603577778,0.236287521111111,-0.224353226666666,0.236954483888889,-0.195469414771242,0.664705882352941
859,cluster4,859,5458,6797,0.9,0.226890756302521,3.68921184888889,-19.9957998022222,0.161696157222222,-0.199834725555556,0.184460592444445,-0.168031931111111,0.673109243697479
860,cluster4,860,5458,6882,0.8,0.126050420168067,1.79040033222222,-36.86672786,0.149334552777778,-0.335986651111111,0.0895200166111111,-0.309804435798319,0.673949579831933
861,cluster4,861,5458,6918,0.85,0.184873949579832,3.15479400777778,-19.5665939655556,0.143643513333334,-0.206746158888889,0.157739700388889,-0.164425159374416,0.665126050420168
862,cluster4,862,5458,6947,0.9,0.226890756302521,3.58882352555556,-18.7852155611111,0.176640326111111,-0.199255795555555,0.179441176277778,-0.157858954295051,0.673109243697479
863,cluster4,863,5458,7080,0.95,0.260504201680672,4.99106231666667,-17.2254889777778,0.266693158888889,-0.13516997,0.249553115833333,-0.14475200821662,0.689495798319328
864,cluster4,864,5458,7085,0.9,0.226890756302521,4.10081646333333,-17.5093155866667,0.184385151666667,-0.194243665555556,0.205040823166667,-0.147137105770308,0.673109243697479
865,cluster4,865,5458,7217,0.95,0.210084033613445,5.45359501738095,-22.0545137242064,0.228812339325397,-0.236288640079365,0.272679750869048,-0.185332048102574,0.739915966386555
866,cluster4,866,5458,7245,0.85,0.168067226890756,3.47343537,-30.9789495355556,0.150279744444445,-0.240352622222222,0.1736717685,-0.260327307021475,0.681932773109244
867,cluster4,867,5458,7257,0.9,0.134453781512605,3.20207423,-33.9675156822222,0.161083436111111,-0.291563628888889,0.1601037115,-0.285441308253968,0.765546218487395
868,cluster4,868,5458,7287,0.9,0.235294117647059,3.88097950777778,-18.2748995755556,0.160781305,-0.211157857777777,0.194048975388889,-0.153570584668534,0.664705882352941
869,cluster4,869,5458,7304,0.85,0.184873949579832,3.75760677,-26.4931074655556,0.239538212777778,-0.25013007,0.1878803385,-0.222631155172736,0.665126050420168
870,cluster4,870,5458,7333,0.9,0.19327731092437,5.31325344111111,-41.3503374255555,0.22804199,-0.317660422222222,0.265662672055556,-0.347481827105509,0.70672268907563
871,cluster4,871,5458,7356,0.95,0.277310924369748,6.25215445444444,-14.8139485388889,0.334742827222222,-0.129218648888889,0.312607722722222,-0.124486962511671,0.672689075630252
872,cluster4,872,5458,7383,0.95,0.277310924369748,6.52867502666667,-18.3613724544444,0.341092263888889,-0.169757043333333,0.326433751333333,-0.15429724751634,0.672689075630252
873,cluster4,873,5458,7424,0.85,0.134453781512605,2.68303384952381,-30.3254057127778,0.115272907460317,-0.275190049761904,0.13415169247619,-0.254835342124183,0.715546218487395
874,cluster4,874,5458,7460,0.75,0.0840336134453782,1.01945837777778,-40.4816703511111,0.058491166111111,-0.388857435555556,0.0509729188888888,-0.34018210379085,0.665966386554622
875,cluster4,875,5458,7487,0.95,0.26890756302521,4.56869326777778,-12.8699564022222,0.207810232777778,-0.178788313333334,0.228434663388889,-0.108150894136321,0.68109243697479
876,cluster4,876,5458,7509,0.8,0.134453781512605,2.36633235888889,-33.3604280511111,0.108895331666667,-0.305168552222222,0.118316617944444,-0.280339731521942,0.665546218487395
877,cluster4,877,5458,7683,0.85,0.176470588235294,3.37146369444444,-23.3807110488889,0.174039378333333,-0.231352866666667,0.168573184722222,-0.196476563436041,0.673529411764706
878,cluster4,878,5458,7712,0.9,0.235294117647059,4.05143339555556,-17.0399610566667,0.249002166111111,-0.173783553333334,0.202571669777778,-0.143192950056022,0.664705882352941
879,cluster4,879,5458,7741,0.85,0.184873949579832,3.38931896888889,-28.65108582,0.189589002777778,-0.276769914444444,0.169465948444444,-0.240765427058824,0.665126050420168
880,cluster4,880,5458,7810,0.95,0.218487394957983,3.47633879444444,-30.1180532155556,0.180601671111111,-0.258919775555556,0.173816939722222,-0.253092884164332,0.731512605042017
881,cluster4,881,5458,7928,0.9,0.201680672268908,3.44044005444444,-21.1093454944444,0.178186735555556,-0.22639006,0.172022002722222,-0.177389457936508,0.698319327731092
882,cluster4,882,5458,8092,0.95,0.277310924369748,4.97552074666667,-24.2932205044444,0.302250631666667,-0.207061135555555,0.248776037333333,-0.204144710121382,0.672689075630252
883,cluster4,883,5458,8106,0.9,0.201680672268908,3.04640141222222,-25.5908783666667,0.179368463888889,-0.2266979,0.152320070611111,-0.215049398039216,0.698319327731092
884,cluster4,884,5458,8167,0.75,0.0588235294117647,3.41298221111111,-65.4612762288889,0.185010012777778,-0.499699285555555,0.170649110555556,-0.550094758225957,0.691176470588235
885,cluster4,885,5458,8262,0.95,0.252100840336134,4.93773050111111,-18.1584049633333,0.240582653888889,-0.187175435555555,0.246886525055556,-0.152591638347339,0.697899159663866
886,cluster4,886,5458,8429,0.95,0.26890756302521,5.17133726444444,-14.2178322766667,0.294353999444445,-0.127170688888889,0.258566863222222,-0.119477582156863,0.68109243697479
887,cluster4,887,5458,8446,0.9,0.159663865546218,2.79512768,-39.0480255211111,0.135577772222222,-0.351676587777778,0.139756384,-0.328134668244631,0.740336134453782
888,cluster4,888,5458,8453,0.9,0.151260504201681,3.42116688888889,-38.8543288288889,0.139954254444444,-0.301714957777778,0.171058344444444,-0.326506964948646,0.748739495798319
889,cluster4,889,5458,8482,0.95,0.243697478991597,5.32008313111111,-29.62868121,0.27173458,-0.23141541,0.266004156555556,-0.248980514369748,0.706302521008403
890,cluster4,890,5458,8651,0.9,0.184873949579832,4.71950225777778,-25.1750717077778,0.259772735555556,-0.240389604444444,0.235975112888889,-0.211555224435107,0.715126050420168
891,cluster4,891,5458,8750,0.9,0.210084033613445,5.03265084777778,-15.3764156133333,0.249944407777778,-0.151371968888889,0.251632542388889,-0.129213576582633,0.689915966386555
892,cluster4,892,5458,8797,0.95,0.218487394957983,4.87998457555555,-21.2994146188889,0.235328172222222,-0.21917387,0.243999228777778,-0.178986677469655,0.731512605042017
893,cluster4,893,5458,8834,0.85,0.159663865546218,2.54873362888889,-34.3804419811111,0.105187106666666,-0.307120526666667,0.127436681444444,-0.288911277152194,0.690336134453782
894,cluster4,894,5458,8873,0.9,0.184873949579832,3.47461152222222,-24.8898695844444,0.187553094444445,-0.266659665555556,0.173730576111111,-0.209158567936508,0.715126050420168
895,cluster4,895,5458,8893,0.9,0.201680672268908,5.35656524777778,-22.5966083644444,0.243279362777778,-0.229418708888889,0.267828262388889,-0.189887465247432,0.698319327731092
896,cluster4,896,5458,8992,0.85,0.176470588235294,3.06301551444444,-27.3277436788889,0.165470715555555,-0.297349451111111,0.153150775722222,-0.229644904864612,0.673529411764706
897,cluster4,897,5458,9168,0.85,0.142857142857143,3.19573803,-32.22050966,0.139407861666667,-0.301317231111111,0.1597869015,-0.270760585378151,0.707142857142857
898,cluster4,898,5458,9184,0.9,0.19327731092437,4.63534037111111,-21.5883773544444,0.208936705555556,-0.195989355555556,0.231767018555556,-0.181414935751634,0.70672268907563
899,cluster4,899,5458,9236,0.95,0.260504201680672,5.64103653,-21.0758909133333,0.270229268333333,-0.230218266666667,0.2820518265,-0.177108327002801,0.689495798319328
900,cluster4,900,5458,9404,0.85,0.168067226890756,2.08918158555556,-26.70608978,0.0921106727777775,-0.2558402,0.104459079277778,-0.224420922521008,0.681932773109244
901,cluster4,901,5458,9454,0.85,0.176470588235294,2.92337239333333,-36.7514435411111,0.130724758888888,-0.308371747777778,0.146168619666667,-0.308835660009337,0.673529411764706
902,cluster4,902,5458,9597,0.95,0.285714285714286,4.90389063888889,-13.1049428055556,0.211811521666667,-0.105520553333333,0.245194531944444,-0.110125569794584,0.664285714285714
903,cluster4,903,5458,9629,0.95,0.26890756302521,4.58475427222222,-22.1092843755555,0.219750260555555,-0.171094502222222,0.229237713611111,-0.185792305676937,0.68109243697479
904,cluster4,904,5458,9931,0.9,0.210084033613445,4.61915767,-19.9781541288889,0.252429367222222,-0.206242163333333,0.2309578835,-0.167883648141923,0.689915966386555
905,cluster4,905,5458,9945,0.95,0.159663865546218,3.7273325,-27.3887213322222,0.196061447777778,-0.22113316,0.186366625,-0.230157322119514,0.790336134453781
